enrollment_id,class,enrollment_count,department,section,offering_id
36-200_S23_1_W_QCS,,1,QCS,W,
36-200_S23_2_W_QCS,,2,QCS,W,
36-200_S23_3_W_QCS,,1,QCS,W,
36-200_S23_4_W_QCS,,1,QCS,W,
36-200_S23_1_W_QIS,,5,QIS,W,
36-200_S23_2_W_QIS,,15,QIS,W,
36-200_S23_3_W_QIS,,6,QIS,W,
36-200_S23_5_W_QIS,,2,QIS,W,
36-200_S23_0_W_SPC,,2,SPC,W,
36-218_S23_1_W_QCS,,13,QCS,W,
36-218_S23_2_W_QCS,,14,QCS,W,
36-218_S23_4_W_QCS,,1,QCS,W,
36-218_S23_2_W_QIS,,1,QIS,W,
38-110_S23_3_W_QBS,,11,QBS,W,
38-230_S23_2_W3_QBS,,12,QBS,W3,
38-230_S23_4_W3_QBS,,1,QBS,W3,
38-301_S23_3_W_QBS,,10,QBS,W,
38-301_S23_4_W_QBS,,2,QBS,W,
48-369_S23_3_W3_BUS,,1,BUS,W3,
48-369_S23_10_W3_CEE,,1,CEE,W3,
48-369_S23_4_W3_QBS,,1,QBS,W3,
48-369_S23_1_W3_QCS,,1,QCS,W3,
48-369_S23_2_W3_QCS,,1,QCS,W3,
48-369_S23_3_W3_QIS,,3,QIS,W3,
48-369_S23_4_W3_QIS,,3,QIS,W3,
51-215_S23_4_W4_CMQ,,1,CMQ,W4,
51-215_S23_1_W4_QBA,,1,QBA,W4,
51-215_S23_2_W4_QBA,,1,QBA,W4,
51-215_S23_4_W4_QBA,,1,QBA,W4,
51-215_S23_4_W4_QBS,,1,QBS,W4,
51-215_S23_4_W4_QCS,,2,QCS,W4,
51-215_S23_3_W4_QIS,,4,QIS,W4,
51-215_S23_4_W4_QIS,,6,QIS,W4,
66-181_S23_1_W_QBS,,1,QBS,W,
66-181_S23_1_W_QCS,,2,QCS,W,
66-181_S23_2_W_QCS,,2,QCS,W,
66-181_S23_3_W_QCS,,1,QCS,W,
66-181_S23_1_W_QIS,,26,QIS,W,
66-181_S23_2_W_QIS,,4,QIS,W,
66-502_S23_4_W_QIS,,1,QIS,W,
66-502_S23_4_X_QIS,,1,QIS,X,
66-502_S23_4_Y_QIS,,2,QIS,Y,
66-502_S23_4_Z_QIS,,1,QIS,Z,
67-250_S23_1_W_QCS,,1,QCS,W,
67-250_S23_2_W_QCS,,1,QCS,W,
67-250_S23_4_W_QCS,,1,QCS,W,
67-250_S23_1_W_QIS,,17,QIS,W,
67-250_S23_2_W_QIS,,2,QIS,W,
67-250_S23_3_W_QIS,,1,QIS,W,
67-250_S23_5_W_QIS,,1,QIS,W,
67-250_S23_2_X_QBA,,2,QBA,X,
67-250_S23_3_X_QBA,,1,QBA,X,
67-250_S23_1_X_QBS,,1,QBS,X,
67-250_S23_2_X_QBS,,1,QBS,X,
67-250_S23_3_X_QCS,,1,QCS,X,
67-250_S23_1_X_QIS,,10,QIS,X,
67-250_S23_2_X_QIS,,2,QIS,X,
67-272_S23_2_4_QIS,,25,QIS,4,
67-272_S23_3_4_QIS,,13,QIS,4,
67-272_S23_4_4_QIS,,1,QIS,4,
67-272_S23_5_4_QIS,,2,QIS,4,
67-272_S23_2_W_QIS,,10,QIS,W,
67-272_S23_3_W_QIS,,8,QIS,W,
67-272_S23_5_W_QIS,,1,QIS,W,
67-272_S23_2_X_QIS,,15,QIS,X,
67-272_S23_3_X_QIS,,5,QIS,X,
67-272_S23_4_X_QIS,,1,QIS,X,
67-272_S23_5_X_QIS,,1,QIS,X,
67-313_S23_4_W_CMQ,,1,CMQ,W,
67-313_S23_3_W_QBA,,2,QBA,W,
67-313_S23_3_W_QIS,,13,QIS,W,
67-313_S23_4_W_QIS,,3,QIS,W,
67-367_S23_4_W_CMQ,,1,CMQ,W,
67-367_S23_4_W_QBA,,2,QBA,W,
67-367_S23_4_W_QCS,,1,QCS,W,
67-367_S23_3_W_QIS,,3,QIS,W,
67-367_S23_4_W_QIS,,11,QIS,W,
67-373_S23_4_W_QBA,,1,QBA,W,
67-373_S23_3_W_QIS,,19,QIS,W,
67-373_S23_4_W_QIS,,9,QIS,W,
67-382_S23_3_W_QIS,,12,QIS,W,
67-382_S23_4_W_QIS,,8,QIS,W,
67-382_S23_2_X_QBA,,1,QBA,X,
67-382_S23_4_X_QCS,,1,QCS,X,
67-382_S23_2_X_QIS,,3,QIS,X,
67-382_S23_3_X_QIS,,12,QIS,X,
67-382_S23_4_X_QIS,,1,QIS,X,
67-390_S23_3_W_QIS,,1,QIS,W,
67-443_S23_4_W_QCS,,1,QCS,W,
67-443_S23_5_W_QIS,,2,QIS,W,
70-050_S23_3_W_QBA,,1,QBA,W,
70-201_S23_3_W_QBA,,13,QBA,W,
70-201_S23_4_W_QBA,,25,QBA,W,
70-201_S23_5_W_QBA,,2,QBA,W,
70-207_S23_1_W_QBA,,28,QBA,W,
70-207_S23_2_W_QIS,,6,QIS,W,
70-207_S23_0_W_SPC,,3,SPC,W,
70-257_S23_1_W_QBA,,2,QBA,W,
70-257_S23_2_W_QBA,,23,QBA,W,
70-257_S23_3_W_QBA,,2,QBA,W,
70-257_S23_5_W_QBA,,1,QBA,W,
70-332_S23_3_W_BUS,,1,BUS,W,
70-332_S23_2_W_QBA,,1,QBA,W,
70-332_S23_3_W_QBA,,14,QBA,W,
70-332_S23_4_W_QBA,,3,QBA,W,
70-332_S23_4_W_QBS,,1,QBS,W,
70-332_S23_4_W_QCS,,2,QCS,W,
70-332_S23_4_W_QIS,,1,QIS,W,
70-332_S23_5_W_QIS,,1,QIS,W,
70-340_S23_2_W_QBA,,17,QBA,W,
70-340_S23_4_W_QBA,,1,QBA,W,
70-340_S23_2_X_QBA,,17,QBA,X,
70-340_S23_3_X_QBA,,1,QBA,X,
70-344_S23_1_W4_QBA,,2,QBA,W4,
70-344_S23_4_W4_QCS,,1,QCS,W4,
70-344_S23_2_W4_QIS,,4,QIS,W4,
70-344_S23_3_W4_QIS,,2,QIS,W4,
70-344_S23_4_W4_QIS,,2,QIS,W4,
70-344_S23_0_W4_SPC,,1,SPC,W4,
70-345_S23_3_W_QBA,,11,QBA,W,
70-345_S23_4_W_QBA,,8,QBA,W,
70-371_S23_3_W_BUS,,1,BUS,W,
70-371_S23_2_W_QBA,,7,QBA,W,
70-371_S23_3_W_QBA,,16,QBA,W,
70-371_S23_4_W_QBA,,1,QBA,W,
70-371_S23_2_W_QIS,,1,QIS,W,
70-371_S23_4_W_QIS,,1,QIS,W,
70-374_S23_3_W_QBA,,7,QBA,W,
70-374_S23_4_W_QBA,,5,QBA,W,
70-374_S23_4_W_QIS,,1,QIS,W,
70-381_S23_2_W_QBA,,6,QBA,W,
70-381_S23_3_W_QBA,,2,QBA,W,
70-381_S23_3_W_QBS,,1,QBS,W,
70-381_S23_4_W_QBS,,1,QBS,W,
70-381_S23_1_W_QCS,,1,QCS,W,
70-381_S23_2_W_QCS,,7,QCS,W,
70-381_S23_3_W_QCS,,1,QCS,W,
70-381_S23_2_W_QIS,,1,QIS,W,
70-381_S23_4_W_QIS,,2,QIS,W,
70-381_S23_0_W_SPC,,7,SPC,W,
70-385_S23_3_W_BUS,,1,BUS,W,
70-385_S23_3_W_QBA,,8,QBA,W,
70-385_S23_4_W_QBA,,2,QBA,W,
70-385_S23_3_W_QIS,,1,QIS,W,
70-385_S23_5_W_QIS,,1,QIS,W,
70-385_S23_0_W_SPC,,2,SPC,W,
70-391_S23_2_W_QBA,,21,QBA,W,
70-391_S23_3_W_QBA,,7,QBA,W,
70-391_S23_3_W_QIS,,1,QIS,W,
70-398_S23_3_W_QBA,,2,QBA,W,
70-398_S23_4_W_QBA,,1,QBA,W,
70-401_S23_4_W_QBA,,34,QBA,W,
70-416_S23_3_W_QBA,,8,QBA,W,
70-416_S23_4_W_QBA,,6,QBA,W,
70-416_S23_5_W_QBA,,1,QBA,W,
70-416_S23_4_W_QCS,,1,QCS,W,
70-417_S23_4_W_CMQ,,1,CMQ,W,
70-417_S23_3_W_QBA,,7,QBA,W,
70-417_S23_4_W_QBA,,1,QBA,W,
70-417_S23_3_W_QCS,,1,QCS,W,
70-417_S23_4_W_QCS,,1,QCS,W,
70-417_S23_4_W_QIS,,2,QIS,W,
70-417_S23_0_W_SPC,,2,SPC,W,
70-422_S23_2_W_QBA,,2,QBA,W,
70-422_S23_3_W_QBA,,2,QBA,W,
70-422_S23_4_W_QBA,,1,QBA,W,
70-438_S23_3_W_QBA,,6,QBA,W,
70-438_S23_4_W_QBA,,2,QBA,W,
70-462_S23_3_W_QBA,,10,QBA,W,
70-462_S23_4_W_QBA,,7,QBA,W,
70-462_S23_3_W_QIS,,2,QIS,W,
70-462_S23_4_W_QIS,,1,QIS,W,
70-469_S23_3_W_QBA,,7,QBA,W,
70-469_S23_4_W_QBA,,1,QBA,W,
70-481_S23_3_W_QBA,,6,QBA,W,
70-481_S23_4_W_QBA,,2,QBA,W,
70-492_S23_3_W_QBA,,4,QBA,W,
70-492_S23_4_W_QBA,,5,QBA,W,
70-501_S23_4_W_QBA,,1,QBA,W,
73-102_S23_1_W_QBA,,31,QBA,W,
73-102_S23_2_W_QBA,,10,QBA,W,
73-102_S23_3_W_QBA,,1,QBA,W,
73-102_S23_3_W_QBS,,1,QBS,W,
73-102_S23_4_W_QBS,,1,QBS,W,
73-102_S23_1_W_QCS,,4,QCS,W,
73-102_S23_2_W_QCS,,1,QCS,W,
73-102_S23_2_W_QIS,,1,QIS,W,
73-102_S23_3_W_QIS,,2,QIS,W,
73-102_S23_4_W_QIS,,3,QIS,W,
73-102_S23_0_W_SPC,,1,SPC,W,
73-230_S23_2_W_QBA,,23,QBA,W,
73-230_S23_3_W_QBA,,3,QBA,W,
73-230_S23_4_W_QBA,,3,QBA,W,
73-230_S23_3_W_QIS,,1,QIS,W,
73-347_S23_3_W_QBA,,5,QBA,W,
73-347_S23_4_W_QBA,,11,QBA,W,
73-421_S23_3_W_QBA,,3,QBA,W,
73-421_S23_4_W_QBA,,7,QBA,W,
73-421_S23_5_W_QBA,,1,QBA,W,
76-101_S23_1_W_QBA,,7,QBA,W,
76-101_S23_1_W_QBS,,2,QBS,W,
76-101_S23_1_W_QIS,,5,QIS,W,
76-101_S23_1_WW_QBA,,2,QBA,WW,
76-101_S23_2_WW_QBA,,1,QBA,WW,
76-101_S23_1_WW_QBS,,5,QBS,WW,
76-101_S23_1_WW_QCS,,3,QCS,WW,
76-101_S23_1_WW_QIS,,5,QIS,WW,
76-101_S23_1_X_QBA,,9,QBA,X,
76-101_S23_1_X_QBS,,4,QBS,X,
76-101_S23_1_X_QIS,,3,QIS,X,
76-101_S23_1_XX_QBA,,3,QBA,XX,
76-101_S23_2_XX_QBA,,1,QBA,XX,
76-101_S23_1_XX_QBS,,2,QBS,XX,
76-101_S23_1_XX_QCS,,7,QCS,XX,
76-101_S23_1_XX_QIS,,3,QIS,XX,
76-101_S23_1_YY_QBA,,4,QBA,YY,
76-101_S23_1_YY_QBS,,2,QBS,YY,
76-101_S23_1_YY_QCS,,12,QCS,YY,
76-101_S23_1_Z_QBA,,3,QBA,Z,
76-101_S23_1_Z_QBS,,2,QBS,Z,
76-101_S23_1_Z_QCS,,5,QCS,Z,
76-101_S23_1_Z_QIS,,6,QIS,Z,
76-270_S23_1_Y_QCS,,1,QCS,Y,
76-270_S23_2_Y_QCS,,9,QCS,Y,
76-270_S23_4_Y_QCS,,3,QCS,Y,
76-270_S23_1_Y_QIS,,1,QIS,Y,
76-270_S23_4_Y_QIS,,1,QIS,Y,
76-304_S23_2_W_QBA,,1,QBA,W,
76-304_S23_2_W_QIS,,1,QIS,W,
76-304_S23_3_W_QIS,,1,QIS,W,
76-328_S23_4_W_QBS,,1,QBS,W,
76-328_S23_1_W_QCS,,15,QCS,W,
76-328_S23_3_W_QCS,,1,QCS,W,
76-332_S23_4_W_QBS,,1,QBS,W,
76-332_S23_4_W_QCS,,1,QCS,W,
76-389_S23_1_W_QBA,,1,QBA,W,
76-389_S23_3_W_QBA,,1,QBA,W,
76-389_S23_3_W_QCS,,1,QCS,W,
76-389_S23_3_W_QIS,,1,QIS,W,
79-104_S23_1_W_QBA,,6,QBA,W,
79-104_S23_2_W_QBA,,1,QBA,W,
79-104_S23_2_W_QCS,,1,QCS,W,
79-104_S23_3_W_QCS,,3,QCS,W,
79-104_S23_1_W_QIS,,2,QIS,W,
79-104_S23_2_W_QIS,,1,QIS,W,
79-293_S23_2_W_QBA,,1,QBA,W,
79-293_S23_3_W_QBA,,2,QBA,W,
79-293_S23_1_W_QCS,,2,QCS,W,
79-293_S23_2_W_QCS,,2,QCS,W,
79-293_S23_3_W_QCS,,5,QCS,W,
79-293_S23_2_W_QIS,,7,QIS,W,
79-293_S23_3_W_QIS,,2,QIS,W,
79-293_S23_4_W_QIS,,2,QIS,W,
79-293_S23_0_W_SPC,,1,SPC,W,
79-378_S23_4_W_CMQ,,1,CMQ,W,
79-378_S23_2_W_QBA,,1,QBA,W,
79-378_S23_3_W_QBA,,3,QBA,W,
79-378_S23_4_W_QBA,,1,QBA,W,
79-378_S23_3_W_QCS,,1,QCS,W,
79-378_S23_3_W_QIS,,13,QIS,W,
79-378_S23_4_W_QIS,,5,QIS,W,
79-378_S23_5_W_QIS,,1,QIS,W,
79-378_S23_0_W_SPC,,3,SPC,W,
79-391_S23_2_W_QBA,,1,QBA,W,
79-391_S23_3_W_QBA,,2,QBA,W,
79-391_S23_4_W_QBA,,9,QBA,W,
79-391_S23_4_W_QBS,,1,QBS,W,
79-391_S23_1_W_QCS,,2,QCS,W,
79-391_S23_3_W_QIS,,4,QIS,W,
79-391_S23_4_W_QIS,,9,QIS,W,
79-391_S23_5_W_QIS,,1,QIS,W,
79-452_S23_4_W3_CMQ,,1,CMQ,W3,
79-452_S23_2_W3_QBA,,1,QBA,W3,
79-452_S23_3_W3_QBA,,1,QBA,W3,
79-452_S23_1_W3_QBS,,1,QBS,W3,
79-452_S23_3_W3_QBS,,1,QBS,W3,
79-452_S23_4_W3_QBS,,2,QBS,W3,
79-452_S23_3_W3_QIS,,3,QIS,W3,
79-452_S23_4_W3_QIS,,2,QIS,W3,
79-452_S23_0_W3_SPC,,1,SPC,W3,
79-454_S23_4_W3_QBA,,1,QBA,W3,
79-454_S23_0_W3_SPC,,1,SPC,W3,
79-465_S23_4_W_QBA,,3,QBA,W,
79-465_S23_4_W_QBS,,5,QBS,W,
79-465_S23_4_W_QCS,,9,QCS,W,
79-465_S23_4_W_QIS,,4,QIS,W,
79-491_S23_2_W_QBA,,1,QBA,W,
79-491_S23_4_W_QBS,,1,QBS,W,
79-491_S23_4_WW_QBA,,1,QBA,WW,
80-130_S23_3_W_BUS,,1,BUS,W,
80-130_S23_1_W_QBA,,2,QBA,W,
80-130_S23_3_W_QBA,,4,QBA,W,
80-130_S23_4_W_QBA,,1,QBA,W,
80-130_S23_4_W_QBS,,1,QBS,W,
80-130_S23_1_W_QCS,,2,QCS,W,
80-130_S23_2_W_QIS,,3,QIS,W,
80-130_S23_3_W_QIS,,4,QIS,W,
80-130_S23_4_W_QIS,,3,QIS,W,
82-103_S23_1_W_QBA,,2,QBA,W,
82-103_S23_2_W_QBA,,8,QBA,W,
82-103_S23_4_W_QBA,,2,QBA,W,
82-103_S23_1_W_QBS,,6,QBS,W,
82-103_S23_4_W_QBS,,1,QBS,W,
82-103_S23_1_W_QCS,,3,QCS,W,
82-103_S23_2_W_QCS,,1,QCS,W,
82-103_S23_4_W_QCS,,1,QCS,W,
82-103_S23_2_W_QIS,,5,QIS,W,
82-103_S23_4_W_QIS,,2,QIS,W,
82-103_S23_0_W_SPC,,1,SPC,W,
82-104_S23_2_W_QBA,,2,QBA,W,
82-104_S23_4_W_QBS,,2,QBS,W,
82-104_S23_4_W_QCS,,1,QCS,W,
82-104_S23_2_W_QIS,,1,QIS,W,
82-104_S23_3_W_QIS,,1,QIS,W,
82-104_S23_4_W_QIS,,1,QIS,W,
82-142_S23_1_W_QBA,,1,QBA,W,
82-142_S23_2_W_QIS,,1,QIS,W,
82-142_S23_3_W_QIS,,2,QIS,W,
82-142_S23_0_W_SPC,,5,SPC,W,
82-142_S23_2_X_QBA,,3,QBA,X,
82-142_S23_3_X_QBS,,1,QBS,X,
82-142_S23_4_X_QBS,,1,QBS,X,
82-142_S23_2_X_QCS,,3,QCS,X,
82-142_S23_2_X_QIS,,1,QIS,X,
82-142_S23_4_X_QIS,,1,QIS,X,
82-142_S23_0_X_SPC,,2,SPC,X,
82-201_S23_2_W_QBA,,1,QBA,W,
82-201_S23_2_W_QIS,,1,QIS,W,
82-201_S23_4_W_QIS,,1,QIS,W,
82-201_S23_0_W_SPC,,2,SPC,W,
82-242_S23_3_W_QCS,,1,QCS,W,
82-242_S23_4_W_QIS,,1,QIS,W,
82-242_S23_0_W_SPC,,1,SPC,W,
82-277_S23_1_W_QBA,,2,QBA,W,
82-277_S23_1_W_QCS,,2,QCS,W,
82-277_S23_2_W_QIS,,1,QIS,W,
82-277_S23_3_W_QIS,,1,QIS,W,
82-277_S23_4_W_QIS,,1,QIS,W,
82-313_S23_1_W_QBA,,1,QBA,W,
82-313_S23_4_W_QBS,,1,QBS,W,
82-313_S23_1_W_QCS,,1,QCS,W,
82-313_S23_2_W_QCS,,1,QCS,W,
82-313_S23_4_W_QIS,,1,QIS,W,
82-314_S23_1_W_QBA,,1,QBA,W,
82-314_S23_2_W_QBA,,5,QBA,W,
82-314_S23_4_W_QBS,,1,QBS,W,
82-314_S23_2_W_QCS,,2,QCS,W,
82-314_S23_2_W_QIS,,1,QIS,W,
82-314_S23_3_W_QIS,,3,QIS,W,
82-314_S23_4_W_QIS,,1,QIS,W,
82-314_S23_5_W_QIS,,1,QIS,W,
82-314_S23_0_W_SPC,,1,SPC,W,
85-120_S23_1_W3_QBA,,1,QBA,W3,
85-120_S23_4_W3_QBS,,2,QBS,W3,
85-120_S23_1_W3_QCS,,1,QCS,W3,
85-120_S23_3_W3_QCS,,1,QCS,W3,
85-120_S23_4_W3_QIS,,1,QIS,W3,
85-219_S23_2_W_QBA,,1,QBA,W,
85-219_S23_3_W_QBA,,1,QBA,W,
85-219_S23_3_W_QBS,,3,QBS,W,
85-219_S23_2_W_QCS,,3,QCS,W,
85-219_S23_3_W_QCS,,3,QCS,W,
85-219_S23_4_W_QCS,,1,QCS,W,
85-219_S23_2_W_QIS,,6,QIS,W,
85-241_S23_1_W_QBA,,13,QBA,W,
85-241_S23_2_W_QBA,,2,QBA,W,
85-241_S23_3_W_QBA,,1,QBA,W,
85-241_S23_1_W_QBS,,1,QBS,W,
85-241_S23_4_W_QCS,,3,QCS,W,
85-241_S23_1_W_QIS,,1,QIS,W,
85-241_S23_4_W_QIS,,2,QIS,W,
85-241_S23_0_W_SPC,,2,SPC,W,
85-310_S23_3_W_QBA,,1,QBA,W,
85-310_S23_4_W_QBA,,8,QBA,W,
85-310_S23_3_W_QIS,,1,QIS,W,
85-406_S23_2_W_QBA,,2,QBA,W,
85-406_S23_3_W_QBA,,2,QBA,W,
85-406_S23_4_W_QBA,,4,QBA,W,
85-406_S23_4_W_QBS,,1,QBS,W,
85-406_S23_3_W_QCS,,1,QCS,W,
85-406_S23_3_W_QIS,,2,QIS,W,
85-406_S23_4_W_QIS,,1,QIS,W,
98-000_S23_4_W_QBS,,2,QBS,W,
98-000_S23_4_W_QCS,,1,QCS,W,
98-000_S23_4_W_QIS,,2,QIS,W,
98-197_S23_1_W3_QBS,,1,QBS,W3,
98-197_S23_3_W3_QIS,,7,QIS,W3,
98-197_S23_4_W3_QIS,,1,QIS,W3,
98-238_S23_1_W4_QBA,,2,QBA,W4,
98-238_S23_4_W4_QBS,,3,QBS,W4,
98-238_S23_4_W4_QIS,,1,QIS,W4,
98-240_S23_2_W3_QBA,,1,QBA,W3,
98-240_S23_4_W3_QBA,,2,QBA,W3,
98-240_S23_1_W3_QBS,,1,QBS,W3,
98-240_S23_2_W3_QCS,,1,QCS,W3,
98-240_S23_3_W3_QCS,,1,QCS,W3,
98-240_S23_4_W3_QCS,,5,QCS,W3,
98-240_S23_2_W3_QIS,,1,QIS,W3,
98-240_S23_4_W3_QIS,,3,QIS,W3,
98-318_S23_2_W3_QBA,,2,QBA,W3,
98-318_S23_2_W3_QBS,,1,QBS,W3,
98-318_S23_4_W3_QBS,,2,QBS,W3,
98-318_S23_4_W3_QCS,,4,QCS,W3,
98-318_S23_2_W3_QIS,,1,QIS,W3,
98-318_S23_4_W3_QIS,,1,QIS,W3,
99-262_S23_1_W3_QBA,,1,QBA,W3,
99-262_S23_2_W3_QBA,,1,QBA,W3,
99-262_S23_3_W3_QBA,,1,QBA,W3,
99-262_S23_4_W3_QBA,,1,QBA,W3,
99-262_S23_4_W3_QBS,,2,QBS,W3,
99-262_S23_2_W3_QIS,,10,QIS,W3,
99-262_S23_3_W3_QIS,,5,QIS,W3,
99-262_S23_4_W3_QIS,,2,QIS,W3,
02-250_S24_3_2_QBS,,9,QBS,2,
02-250_S24_4_2_QBS,,1,QBS,2,
02-250_S24_5_2_QBS,,1,QBS,2,
02-250_S24_3_W_QBS,,9,QBS,W,
02-250_S24_4_W_QBS,,1,QBS,W,
02-250_S24_5_W_QBS,,1,QBS,W,
02-251_S24_2_2_QCS,,5,QCS,2,
02-251_S24_3_2_QCS,,4,QCS,2,
02-251_S24_2_W_QCS,,5,QCS,W,
02-251_S24_3_W_QCS,,4,QCS,W,
03-117_S24_1_W_QBS,,9,QBS,W,
03-119_S24_1_W4_QBS,,4,QBS,W4,
03-119_S24_2_W4_QBS,,2,QBS,W4,
03-119_S24_3_W4_QBS,,1,QBS,W4,
03-119_S24_4_W4_QBS,,2,QBS,W4,
03-119_S24_3_W4_STA,,1,STA,W4,
03-119_S24_3_X4_QBA,,1,QBA,X4,
03-119_S24_1_X4_QBS,,2,QBS,X4,
03-119_S24_2_X4_QBS,,2,QBS,X4,
03-119_S24_3_X4_QBS,,1,QBS,X4,
03-119_S24_4_X4_QBS,,2,QBS,X4,
03-119_S24_1_X4_QCS,,2,QCS,X4,
03-119_S24_3_X4_QCS,,1,QCS,X4,
03-202_S24_2_W_QBS,,16,QBS,W,
03-202_S24_3_W_QBS,,1,QBS,W,
03-230_S24_1_2_QBS,,1,QBS,2,
03-230_S24_2_2_QBS,,3,QBS,2,
03-230_S24_3_2_QBS,,2,QBS,2,
03-230_S24_4_2_QBS,,1,QBS,2,
03-230_S24_1_W_QBS,,1,QBS,W,
03-230_S24_2_W_QBS,,3,QBS,W,
03-230_S24_3_W_QBS,,2,QBS,W,
03-230_S24_4_W_QBS,,1,QBS,W,
03-232_S24_2_2_QBS,,15,QBS,2,
03-232_S24_0_2_SPC,,1,SPC,2,
03-232_S24_2_W_QBS,,15,QBS,W,
03-232_S24_0_W_SPC,,1,SPC,W,
03-240_S24_2_2_QBS,,16,QBS,2,
03-240_S24_3_2_QBS,,2,QBS,2,
03-240_S24_2_W_QBS,,16,QBS,W,
03-240_S24_3_W_QBS,,2,QBS,W,
03-290_S24_2_W4_QBS,,7,QBS,W4,
03-290_S24_3_W4_QBS,,2,QBS,W4,
03-344_S24_3_2_QBS,,10,QBS,2,
03-344_S24_4_2_QBS,,4,QBS,2,
03-344_S24_3_W_QBS,,10,QBS,W,
03-344_S24_4_W_QBS,,4,QBS,W,
03-363_S24_3_W_QBS,,2,QBS,W,
03-363_S24_4_W_QBS,,6,QBS,W,
03-363_S24_5_W_QBS,,2,QBS,W,
03-363_S24_2_W_QCS,,1,QCS,W,
03-363_S24_3_W_QCS,,1,QCS,W,
03-363_S24_4_W_QCS,,2,QCS,W,
03-412_S24_3_W_QBS,,8,QBS,W,
03-412_S24_4_W_QBS,,1,QBS,W,
03-442_S24_3_W_QBS,,3,QBS,W,
03-442_S24_4_W_QBS,,2,QBS,W,
03-445_S24_3_2_QBS,,8,QBS,2,
03-445_S24_4_2_QBS,,3,QBS,2,
03-445_S24_3_W_QBS,,3,QBS,W,
03-445_S24_3_X_QBS,,2,QBS,X,
03-445_S24_4_X_QBS,,1,QBS,X,
03-445_S24_3_Y_QBS,,1,QBS,Y,
03-445_S24_3_Z_QBS,,2,QBS,Z,
03-445_S24_4_Z_QBS,,2,QBS,Z,
03-545_S24_4_2_QBS,,7,QBS,2,
03-545_S24_4_W_QBS,,7,QBS,W,
05-897_S24_2_W_QIS,,17,QIS,W,
05-897_S24_3_W_QIS,,4,QIS,W,
05-897_S24_2_X_ISP,,1,ISP,X,
05-897_S24_2_X_QCS,,1,QCS,X,
05-897_S24_1_X_QIS,,2,QIS,X,
05-897_S24_2_X_QIS,,3,QIS,X,
05-897_S24_3_X_QIS,,6,QIS,X,
05-897_S24_4_X_QIS,,1,QIS,X,
07-599_S24_4_W_QCS,,1,QCS,W,
07-599_S24_4_W_QIS,,1,QIS,W,
09-101_S24_1_24_QCS,,1,QCS,24,
09-101_S24_2_24_QCS,,3,QCS,24,
09-101_S24_3_24_QCS,,2,QCS,24,
09-101_S24_1_W4_QCS,,1,QCS,W4,
09-101_S24_2_W4_QCS,,3,QCS,W4,
09-101_S24_3_W4_QCS,,2,QCS,W4,
09-106_S24_1_W_QBS,,12,QBS,W,
09-106_S24_2_W_QBS,,1,QBS,W,
09-106_S24_0_W_SPC,,1,SPC,W,
09-111_S24_4_W_QBA,,5,QBA,W,
09-111_S24_2_W_QCS,,1,QCS,W,
09-111_S24_3_W_QCS,,3,QCS,W,
09-111_S24_4_W_QCS,,4,QCS,W,
09-111_S24_4_W_QIS,,2,QIS,W,
09-111_S24_0_W_SPC,,1,SPC,W,
09-122_S24_1_1_QBS,,4,QBS,1,
09-122_S24_2_1_QBS,,2,QBS,1,
09-122_S24_1_W_QBS,,4,QBS,W,
09-122_S24_2_W_QBS,,2,QBS,W,
09-218_S24_2_W_QBS,,13,QBS,W,
09-218_S24_3_W_QBS,,3,QBS,W,
09-218_S24_5_W_QBS,,2,QBS,W,
09-218_S24_0_W_SPC,,1,SPC,W,
11-411_S24_2_W_QCS,,1,QCS,W,
11-411_S24_3_W_QCS,,2,QCS,W,
11-411_S24_2_W_QIS,,1,QIS,W,
11-411_S24_3_W_QIS,,2,QIS,W,
14-315_S24_2_W3_QBA,,1,QBA,W3,
14-315_S24_2_W3_QBS,,1,QBS,W3,
14-315_S24_1_W3_QCS,,3,QCS,W3,
14-315_S24_2_W3_QCS,,5,QCS,W3,
14-315_S24_1_W3_QIS,,2,QIS,W3,
14-315_S24_2_W3_QIS,,1,QIS,W3,
14-315_S24_4_W3_QIS,,3,QIS,W3,
15-110_S24_1_3_QBA,,1,QBA,3,
15-110_S24_3_3_QBA,,1,QBA,3,
15-110_S24_1_3_QBS,,10,QBS,3,
15-110_S24_1_W_QBA,,1,QBA,W,
15-110_S24_3_W_QBA,,1,QBA,W,
15-110_S24_1_W_QBS,,10,QBS,W,
15-112_S24_1_W_QBS,,1,QBS,W,
15-112_S24_1_W_QCS,,3,QCS,W,
15-112_S24_1_W_QIS,,23,QIS,W,
15-112_S24_2_W_QIS,,1,QIS,W,
15-112_S24_0_W_SPC,,2,SPC,W,
15-122_S24_2_3_ECE,,1,ECE,3,
15-122_S24_2_3_QBA,,1,QBA,3,
15-122_S24_3_3_QBA,,1,QBA,3,
15-122_S24_1_3_QCS,,27,QCS,3,
15-122_S24_2_3_QCS,,5,QCS,3,
15-122_S24_1_3_QIS,,4,QIS,3,
15-122_S24_2_3_QIS,,1,QIS,3,
15-122_S24_2_W_ECE,,1,ECE,W,
15-122_S24_2_W_QBA,,1,QBA,W,
15-122_S24_3_W_QBA,,1,QBA,W,
15-122_S24_1_W_QCS,,27,QCS,W,
15-122_S24_2_W_QCS,,5,QCS,W,
15-122_S24_1_W_QIS,,4,QIS,W,
15-122_S24_2_W_QIS,,1,QIS,W,
